"id","tipo_de_barrio","nombre_del_barrio","integrantes_del_hogar","p1","p1_1","p2","p3","p4","p5","p6","p7","p8","p9","p10","p11","p12","p12_1","p12_2","p12_3","p13","p14","p14_1","p14_2","trabaja","p15","p16","p17","p18","p19","p20","p21","p22","p22_1","p23","p24","p24_1","p25","p26","p27","p28","p29","p30","p31","p32","p32_1","p32_2","p32_otros_1","p32_otros_2","p33","p33_1","p33_2","p33_3","p33_4","p33_5","p33_6","p34","p35","p36","p37","p38","p38_1","p38_2","p38_3","p38_4","p38_5","p39","p40","p41","p42","p43","p44","p45","p46","p47","p48","p48_1","p48_2","p48_3","p48_4","p48_5","p49","p50","p51","p51_1","p51_2","p51_3","p51_4","p51_5","p52","p53","p54","p55","p56","p57","p58","p59","p60","p60_1","p61","p61_1","p62","p63","p64","p65","p66","p66_1","p66_2","p67","p67_1","p68","p69","p69_1","p70","p71","p72","p72_1","p72_2","p72_3","p72_4","p72_5","p72_6","p72_7","p73","p73_1","p73_2","p73_3","p73_4","p73_5","p73_6","p73_7","p73_8","p73_9","p74","p75","p76","p77","p77_1","p77_2","p78","p79","fecha_de_entrevista","comuna","total_menores","total_adultos_mayores","q189cod1","q189cod1_etiqueta","q189cod2","q189cod2_etiqueta","p20c_renatep_rama_actividad","p20c_renatep_rama_etiqueta","p20c_renatep_ocupacion","p20c_renatep_ocupacion_etiqueta","q219cod1","q219cod1_etiqueta","q219cod2","q219cod2_etiqueta","p42c_cno","p42c_renatep_rama_actividad","p42_renatep_rama_etiqueta","p42c_renatep_ocupacion","p42c_renatep_ocupacion_etiqueta","hogar_monoparental","p67_tema_curso_grupos"
20164650,"1","2",1,"1","","1",38,"6","1","","","2","","","","6","","","Peru","1","1","","","1","","2","Negocio de accesorios","1","1","Vendedora","Vende accesorios/publica en wathsapp","6","","4","","","","3","2","","2","25","5","4","","","","","1","","","","","","Celular","2","","4","4","3","3","1","1","1","1","1","Vendedora ambulante","1","Vendedora ambulante","4","","3","2","","12","","","","","Manta","1","1","3","3","1","1","1","1","1","Peluquera","1","2","2","2","1","99","","","1","","2","4","3","2","","","","","","","","","","1","1","2","","","","","","","4","4","4","4","1","4","2","1","4","","2","","1","1","","","2","2","2023-07-09","Comuna 01",3,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5304","Comercio de textiles y avíos (mercería), prendas de vestir, calzado, marroquinería y art. similares","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","55","SERVICIOS DE HOTELERIA Y RESTAURANTES","5502","Servicios de expendio de comidas por vendedores ambulantes","33.1.1.4 / vendedor ambulante o callejero de todo tipo de artículos","2","Comercio Popular y Trabajos en Espacios Públicos","35","Vendedor/a ambulante","1","99"
19603854,"1","8",1,"1","","2",27,"4","1","","","2","","","","1","","","","","1","","","1","","1","Changas en gral","1","1","Albañil","Varias","7","","1","2","","2","","2","","2","15","7","4","","","","","3","","","","","","","1","5","1","1","3","3","3","1","1","1","1","Construcción","8","Albañil","1","1","","","","3","","","","","","1","1","1","3","1","1","1","1","1","Plomería y herrería","1","1","1","2","2","2","6","","7","","","","3","2","","","","","","","","","","1","10","","","","","","","","4","4","4","4","4","1","4","4","4","","2","","1","1","","","2","2","2023-06-14","Comuna 07",0,0,"93","SERVICIOS N.C.P.","9309","Servicios n.c.p.","5","Construcción e Infraestructura Social y Mejoramiento Ambiental.","2","Albañil // Durlero","45","CONSTRUCCION","4500","Construcción","72.1.1.3 / albañil (oficial, medio oficial)","5","Construcción e Infraestructura Social y Mejoramiento Ambiental.","2","Albañil // Durlero","","99"
19825127,"1","8",1,"1","","1",46,"4","1","","","2","","","","5","","Bolivia","","1","1","","","1","","1","rubro textil","1","1","coser","corta, cose une prendas","6","","4","","","","3","2","","2","30/40","8","4","","","","","1","","","","","","","2","","1","1","3","99","3","1","1","3","3","","","","","","","","","","","","","","","","","","","","","","","2","","1","2","2","2","2","1","","","99","","3","4","3","2","","","","","","","","","","2","","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","1","","","2","2","2023-06-16","Comuna 07",0,0,"17","FABRICACION DE PRODUCTOS TEXTILES","1700","Fabricación de productos textiles","6","Industria Manufacturera.","15","Indumentaria y Textil","","","","","","","","","0","","99"
19879075,"1","8",5,"1","","1",48,"4","1","","","2","","","","5","","Bolivia","","1","1","","","1","","1","Tejedora","1","1","Tejedora","Teje","6","","4","","","","3","2","","2","12","8","11","","","Emprendimiento propio","","1","","","","","","","1","5","2","2","3","3","3","3","1","3","1","","","","","","","","","","","","","","","","","","","","","","","2","","1","2","2","2","1","1","","","1","","2","4","3","2","","","","","","","","","","1","16","","","","","","","Tejido","4","4","4","4","4","4","4","4","4","","2","","4","4","","","2","2","2023-06-22","Comuna 07",0,0,"17","FABRICACION DE PRODUCTOS TEXTILES","1700","Fabricación de productos textiles","6","Industria Manufacturera.","15","Indumentaria y Textil","","","","","","","","","0","","99"
20164353,"3","99",2,"1","","2",25,"6","1","","","2","","","","1","","","","","1","","","1","","1","Peluquero","2","1","Peluquero","Peluquero","1","","4","","","","3","2","","2","48","6","4","","","","","1","","","","","","","2","","1","99","3","3","3","3","1","3","7","","","","","","","","","","","","","","","","","","","","","","","2","","3","2","2","2","2","1","","","7","","","","3","2","","","","","","","","","","1","14","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","2","","HOMINY","2","2","2023-07-08","Comuna 07",0,0,"93","SERVICIOS N.C.P.","9302","Servicios de peluquería y  tratamientos de belleza","3","Servicios Personales y otros Oficios.","19","Peluquería // Depilación // Manicuría // Masajista","","","","","","","","","0","","99"
19950942,"1","7",3,"3","","2",21,"5","1","","","1","2","","","1","","","","","1","","","1","","1","Verduleria","2","1","Vendedor","Atiende verduleria","1","","1","2","","2","","2","","2","48","4","4","","","","","1","","","","","","","1","1","1","1","3","3","3","3","1","3","2","","","","","","","","","","","","","","","","","","","","","","","2","","2","1","2","2","2","2","1","","7","","","","3","2","","","","","","","","","","1","4","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","1","","","2","1","2023-06-11","Comuna 08",3,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5302","Comercio de materias primas agropecuarias","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","","","","","","","","","0","","99"
19821165,"1","1",2,"1","","2",53,"4","1","","","2","","","","2","","","","","1","","","1","","1","Granja y Almacén","1","1","Vendedor","Trato con los proveedores, venta, contabilidad, me encargo de todo lo que implica el negocio","1","","4","","","","3","2","","2","48","2","11","","","Por mi cuenta","","1","","","","","","Maquina de fiambres","2","","5","5","3","3","3","3","1","3","1","Carnicería","2","Carnicero","1","1","","","","13","","","","","","1","1","3","3","3","2","1","2","2","","1","2","2","2","2","1","","","7","","","","3","2","","","","","","","","","","2","","","","","","","","","4","4","1","4","4","4","4","4","4","","2","","2","2","","Ocecac","2","2","2023-06-08","Comuna 08",0,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5303","Comercio de alimentos, bebidas y tabaco","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5302","Comercio de materias primas agropecuarias","05.0.0.2 / comerciante carnicero","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","","99"
20052682,"1","2",2,"1","","2",25,"6","1","","","2","","","","1","","","","","1","","","1","","1","Herrería","1","1","Herrero","toma medidas, hace rejas","6","","4","","","","3","2","","2","60","7","4","","","","","2","3","","","","","","1","2","1","1","3","3","1","2","1","1","2","changas de albañileria","1","preparaba mezclas, levantaba paredes","1","2","","2","","13","","","","","","2","2","3","3","3","2","1","3","2","","2","2","2","2","2","1","","","7","","","","3","2","","","","","","","","","","1","1","2","3","","","","","","4","4","4","4","2","4","4","4","4","","2","","4","1","","","2","2","2023-07-05","Comuna 02",1,0,"28","FABRICACIÓN DE PRODUCTOS ELABORADOS DE METAL, EXCEPTO MAQUINARIA Y EQUIPO","2800","Fabricación de productos elaborados de metal, excepto maquinaria y equipo","5","Construcción e Infraestructura Social y Mejoramiento Ambiental.","14","Herrería","45","CONSTRUCCION","4500","Construcción","72.1.1.3 / albañil (oficial, medio oficial)","5","Construcción e Infraestructura Social y Mejoramiento Ambiental.","2","Albañil // Durlero","","99"
19784906,"1","1",2,"1","","2",36,"3","1","","","2","","","","5","","Bolivia","","1","1","","","1","","1","Kiosco","1","1","Vendedor","Vendedor","1","","4","","","","3","2","","2","40","7","11","","","Por su cuenta","","1","","","","","","","1","3","2","2","2","3","3","3","1","2","2","Cooperativa","3","Barrido","2","2","","1","1","13","","","","","","2","2","2","1","2","2","2","3","2","","2","1","2","2","2","2","1","","1","","3","4","1","2","","","","","","","","","","1","2","5","","","","","","","4","4","4","4","1","4","4","4","4","","1","10","4","1","","","2","2","2023-06-06","Comuna 08",2,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5303","Comercio de alimentos, bebidas y tabaco","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","91","SERVICIOS DE ASOCIACIONES","9109","Servicios de asociaciones n.c.p.","56.3.1.4 / barrendero","4","Recuperación, Reciclado y Servicios Ambientales.","31","Trabajador/a de limpieza de terrenos y espacios verdes","2","99"
19820706,"1","1",4,"1","","1",54,"5","1","","","2","","","","5","","Bolivia","","1","1","","","1","","1","Feria","2","1","Feriante","Vendedora en feria","1","","4","","","","3","2","","2","16","8","4","","","","","1","","","","","","","2","","5","3","3","3","3","3","1","3","1","Taller de costura","2","Rectista","1","2","","2","","12","","","","","Maquina rectista","1","1","2","3","3","3","1","3","1","Costurera","1","2","2","2","2","2","2","","7","","","","3","2","","","","","","","","","","1","15","","","","","","","","4","4","4","4","4","4","2","4","4","","2","","4","1","","","2","1","2023-06-08","Comuna 08",0,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5310","Venta al por menor en puestos móviles y  no realizadas en tiendas n.c.p.","2","Comercio Popular y Trabajos en Espacios Públicos","12","Feriante","17","FABRICACION DE PRODUCTOS TEXTILES","1700","Fabricación de productos textiles","80.3.1.2 / técnico en producción de rectificadores","6","Industria Manufacturera.","38","Otros","","99"
19991649,"3","99",2,"1","","1",35,"6","1","","","1","1","1","","1","","","","","1","","","1","","1","Casa de familia","1","1","empleada domestica","limpieza","7","","6","","","1","","","","1","35","7","4","","","","","1","","","","","","cosas de limpieza","1","1","2","2","3","3","1","1","1","3","3","casa de familia","1","empleada domèstica","6","2","","2","","13","","","","","","2","2","3","3","3","1","1","3","2","","2","1","1","2","2","2","99","","7","","","","3","2","","","","","","","","","","2","","","","","","","","","2","4","4","4","4","4","4","4","4","","2","","4","1","","","2","2","2023-07-01","Comuna 04",0,0,"95","SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO","9500","Servicios de hogares privados que contratan servicio domestico","3","Servicios Personales y otros Oficios.","26","Servicios de Limpieza","95","SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO","9500","Servicios de hogares privados que contratan servicio domestico","55.3.1.4 / mucama/empleada doméstica","3","Servicios Personales y otros Oficios.","26","Servicios de Limpieza","","99"
19887562,"1","3",1,"1","","2",20,"6","1","","","1","1","2","2","1","","","","","1","","","1","","1","Supermercado","7","1","Repartidor","Repartidor para coto","1","","1","2","","1","","","","1","32","3","6","8","","","","1","","","","","","","1","2","3","2","3","3","1","1","1","3","3","Fumigacion","2","Fumigador","1","2","","2","","13","","","","","","2","2","3","3","1","3","1","3","1","Coordinador de grupos","2","1","1","2","2","1","","","7","","","","3","2","","","","","","","","","","2","","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","1","","","2","2","2023-06-23","Comuna 04",0,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5307","Tiendas no especializadas con predominancia de alimentos y bebidas","8","Transporte y Almacenamiento.","18","Mensajería // Delivery","93","SERVICIOS N.C.P.","9309","Servicios n.c.p.","44.1.1.3 / fumigador","3","Servicios Personales y otros Oficios.","38","Otros","","99"
19555994,"1","8",2,"1","","2",23,"6","1","","","1","2","","","6","","","Venezuela","2","5","","Colombia","1","","1","Verduleria","2","1","Vendedor","At al público, acomodar, reponer mercaderia","1","","1","2","","2","","2","","2","42","2","4","","","","","1","","","","","","","2","","2","2","3","3","1","3","3","1","2","","","","","","","","","","","","","","","","","","","","","","","2","","2","1","2","2","2","2","1","","7","","","","3","2","","","","","","","","","","2","","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","4","1","","","2","2","2023-06-13","Comuna 07",0,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5302","Comercio de materias primas agropecuarias","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","","","","","","","","","0","","99"
19991331,"1","4",2,"1","","2",26,"5","1","","","2","","","","4","Tucuman","","","","1","","","1","","2","panaderia","2","1","panadero","cocinar y vender","1","","4","","","","3","2","","2","49","5","11","","","solo, cuenta propia","","1","","","","","","horno, sobadora, amazadora","1","5","2","1","3","3","1","1","99","3","2","parroquia","2","hacer hostia religiosa","1","2","","2","","12","","","","","waflera","2","2","3","3","3","3","3","3","1","panadero","2","1","2","2","2","1","","","1","","2","4","3","2","","","","","","","","","","1","6","9","","","","","","","4","4","4","4","2","4","4","4","4","","2","","4","1","","","2","2","2023-06-27","Comuna 08",2,0,"15","ELABORACION DE PRODUCTOS ALIMENTICIOS Y BEBIDAS","1504","Elaboración de productos alimenticios n.c.p.","6","Industria Manufacturera.","22","Producción de alimentos","91","SERVICIOS DE ASOCIACIONES","9109","Servicios de asociaciones n.c.p.","46.3.1.2 / pastor","1","Servicios Socio Comunitarios","38","Otros","","99"
20056071,"1","2",2,"1","","1",62,"5","1","","","2","","","","6","","","Peru","1","1","","","1","","1","Vendedora ambulante","1","1","Vendedora","Vende postrecitos en la vía pública","1","","4","","","","3","2","","2","20","7","11","","","Por su cuenta","","1","","","","","","","2","","2","2","3","3","3","3","1","2","2","Casas de familias","1","Servicio doméstico","6","2","","2","","13","","","","","","1","1","3","3","3","1","1","2","2","","1","2","2","2","2","2","1","","7","","","","3","2","","","","","","","","","","2","","","","","","","","","4","4","4","4","4","1","4","4","4","","2","","4","1","","","2","2","2023-07-06","Comuna 01",0,0,"55","SERVICIOS DE HOTELERIA Y RESTAURANTES","5502","Servicios de expendio de comidas por vendedores ambulantes","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","95","SERVICIOS DE HOGARES PRIVADOS QUE CONTRATAN SERVICIO DOMESTICO","9500","Servicios de hogares privados que contratan servicio domestico","55.3.1.4 / mucama/empleada doméstica","3","Servicios Personales y otros Oficios.","26","Servicios de Limpieza","","99"
20218377,"1","2",1,"1","","1",64,"6","1","","","1","2","","","5","","Paraguay","","1","1","","","1","","1","Cooperativa","3","1","Recolección de residuos","Recolección de residuos","1","","2","","","2","","2","","2","24","3","4","","","","","1","","","","","","","1","2","2","2","2","3","2","1","1","1","1","Comerciante","1","Vendedora de helados","3","2","","2","","13","","","","","","2","2","1","2","3","1","1","2","1","Auxiliar de Enfermeria","2","1","1","2","2","2","1","","7","","","","3","2","","","","","","","","","","1","12","","","","","","","","4","4","4","4","4","4","4","4","4","","2","","1","1","","","2","1","2023-07-11","Comuna 01",0,0,"91","SERVICIOS DE ASOCIACIONES","9109","Servicios de asociaciones n.c.p.","4","Recuperación, Reciclado y Servicios Ambientales.","24","Recolectores/as de residuos en villas","53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5308","Tiendas no especializadas sin predominancia de alimentos y bebidas","30.3.14 / vendedor de heladería","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","","99"
19885721,"1","8",1,"1","","1",40,"3","1","","","2","","","","5","","Bolivia","","1","1","","","1","","2","taller de costura","2","1","coser a maquina","unir a maquina prendas","1","","1","2","","2","","2","","2","20","8","4","","","","","1","","","","","","","1","4","1","1","3","3","3","1","1","1","1","","","","","","","","","","","","","","","","","","","","","","","2","","1","2","2","2","2","1","","","1","","2","4","3","2","","","","","","","","","","2","","","","","","","","","4","4","4","4","1","4","4","4","4","","2","","4","1","","","2","2","2023-06-22","Comuna 07",3,0,"17","FABRICACION DE PRODUCTOS TEXTILES","1700","Fabricación de productos textiles","6","Industria Manufacturera.","15","Indumentaria y Textil","","","","","","","","","0","1","99"
19686832,"1","3",1,"1","","2",44,"4","1","","","2","","","","5","","Paraguay","","1","1","","","1","","1","Puesto en la calle","1","1","Vendedor","Venta de productos bazar","2","","4","","","","3","2","","2","66","4","11","","","Por mi Cuenta","","1","","","","","","","2","","3","3","3","1","3","2","2","1","2","Construcción","2","Albañil","1","2","","2","","3","","","","","","2","2","3","3","3","3","3","1","2","","1","2","1","2","2","1","","","7","","","","3","2","","","","","","","","","","1","5","6","7","8","9","","","","4","4","4","4","1","4","4","1","4","","2","","4","1","","","2","2","2023-06-16","Comuna 04",2,0,"53","COMERCIO AL POR MAYOR, EN COMISION Y AL POR MENOR, EXCEPTO VEHICULOS AUTOMOTORES Y MOTOCICLETAS","5310","Venta al por menor en puestos móviles y  no realizadas en tiendas n.c.p.","2","Comercio Popular y Trabajos en Espacios Públicos","36","Vendedor/a punto fijo","45","CONSTRUCCION","4500","Construcción","72.1.1.3 / albañil (oficial, medio oficial)","5","Construcción e Infraestructura Social y Mejoramiento Ambiental.","2","Albañil // Durlero","2","99"
